Date,ConnType,ConnDetails,Lat,Lon,Download,DownloadBytes,Upload,UploadBytes,Latency,ServerName,InternalIp,ExternalIp,Is SpeedTest VPN
2022-05-28 22:23,Cell,"T-Mobile NRNSA",44.995278,-124.005167,472206,806382770,57207,47736963,17,"Portland, OR","2607:fb90:33a1:708a:206d:df4c:1a91:9a29","2607:fb90:33a1:708a:206d:df4c:1a91:9a29",No
2022-05-28 22:20,Cell,"T-Mobile NRNSA",44.995212,-124.005139,480772,810459416,67167,63459702,18,"Portland, OR","2607:fb90:33a1:708a:206d:df4c:1a91:9a29","2607:fb90:33a1:708a:206d:df4c:1a91:9a29",No
2022-05-28 22:14,Cell,"T-Mobile NRNSA",44.997611,-124.005245,400730,695368474,36761,65808228,19,"Portland, OR","2607:fb90:33a1:708a:206d:df4c:1a91:9a29","2607:fb90:33a1:708a:206d:df4c:1a91:9a29",No
2022-05-28 17:51,Wi-Fi,"SSID: MySpectrumWiFi0c-5G",45.018134,-124.006815,222809,284108468,11195,19025856,28,"Medford, OR","192.168.1.53","68.113.45.185",No
2022-05-28 15:42,Cell,"T-Mobile LTE",45.017475,-123.975902,332,487819,6,6257,87,"Portland, OR","2607:fb90:3308:2227:d866:af49:d3cb:b9a6","2607:fb90:3308:2227:d866:af49:d3cb:b9a6",No
2022-05-28 14:43,Cell,"T-Mobile NRNSA",44.886011,-123.228778,271210,396211349,12457,13508092,37,"Portland, OR","2607:fb90:3322:7738:546e:9d7e:f454:f4f6","2607:fb90:3322:7738:546e:9d7e:f454:f4f6",No
2022-05-27 20:28,Cell,"T-Mobile NRNSA",44.043120,-123.069836,139279,193941034,18749,30134206,36,"Portland, OR","2607:fb90:32b7:d6e2:98ec:9127:6eef:4be5","2607:fb90:32b7:d6e2:98ec:9127:6eef:4be5",No
2022-05-27 19:52,Wi-Fi,"SSID: eduroam",44.044235,-123.069383,131282,198496352,185627,128127615,9,"Lebanon, OR","10.112.8.152","207.98.72.189",No
2022-05-27 19:50,Wi-Fi,"SSID: eduroam",44.044045,-123.068905,132527,193240856,128073,128019809,9,"Stayton, OR","10.112.8.152","207.98.72.189",No
2022-05-27 19:46,Wi-Fi,"SSID: eduroam",44.043380,-123.069212,62610,73277897,59750,90580479,9,"Lebanon, OR","10.112.8.152","207.98.72.189",No
2022-05-26 18:59,Cell,"T-Mobile NRNSA",44.560664,-123.277349,273117,414946991,11837,17803951,32,"Portland, OR","2607:fb90:3324:7b82:a452:18e6:1582:89dd","2607:fb90:3324:7b82:a452:18e6:1582:89dd",No
2022-05-26 14:15,Cell,"T-Mobile NRNSA",44.565562,-123.266167,477811,494576032,20957,36836160,23,"Portland, OR","2607:fb90:3324:7b82:a452:18e6:1582:89dd","2607:fb90:3324:7b82:a452:18e6:1582:89dd",No
2022-05-26 14:11,Cell,"T-Mobile NRNSA",44.566227,-123.268129,593416,1007821201,10539,16993725,37,"Portland, OR","2607:fb90:3324:7b82:a452:18e6:1582:89dd","2607:fb90:3324:7b82:a452:18e6:1582:89dd",No
2022-05-26 14:10,Cell,"T-Mobile NRNSA",44.566227,-123.268129,278893,504353808,19188,27895405,35,"Portland, OR","2607:fb90:3324:7b82:a452:18e6:1582:89dd","2607:fb90:3324:7b82:a452:18e6:1582:89dd",No
2022-05-26 09:58,Cell,"T-Mobile NRNSA",44.561902,-123.274012,271157,418138217,24239,25391394,30,"Portland, OR","2607:fb90:3324:7b82:c0b8:6cf2:436f:d0c2","2607:fb90:3324:7b82:c0b8:6cf2:436f:d0c2",No
2022-05-25 14:53,Cell,"T-Mobile NRNSA",44.565580,-123.275842,193006,329966985,20877,33339921,30,"Portland, OR","2607:fb90:3384:35aa:7447:34d4:fc0c:6e71","2607:fb90:3384:35aa:7447:34d4:fc0c:6e71",No
2022-05-22 18:21,Cell,"T-Mobile NRNSA",44.564809,-123.278925,52832,69564152,7054,7970389,38,"Philomath, OR","21.172.169.8","172.58.43.29",No
2022-05-22 18:00,Cell,"T-Mobile NRNSA",44.564833,-123.278932,58468,79296508,4857,9204079,47,"McMinnville, OR","21.172.169.8","172.58.43.29",No
2022-05-21 22:03,Cell,"T-Mobile NRNSA",44.565576,-123.277651,99387,124593588,12256,22009753,28,"Portland, OR","2607:fb90:3304:3469:d99b:9eb7:5b1b:6d36","2607:fb90:3304:3469:d99b:9eb7:5b1b:6d36",No
2022-05-21 20:08,Cell,"T-Mobile NRNSA",44.565064,-123.277784,87372,106411589,5938,4681023,24,"Portland, OR","2607:fb90:3311:ac83:85aa:318b:8456:920b","2607:fb90:3311:ac83:85aa:318b:8456:920b",No
2022-05-21 20:07,Cell,"T-Mobile NRNSA",44.565096,-123.277728,27776,43061040,11848,20523697,35,"Portland, OR","2607:fb90:3311:ac83:85aa:318b:8456:920b","2607:fb90:3311:ac83:85aa:318b:8456:920b",No
2022-05-21 16:51,Cell,"T-Mobile LTE",44.564961,-123.277851,60231,52234295,19534,35720460,19,"Portland, OR","2607:fb90:3311:ac83:85aa:318b:8456:920b","2607:fb90:3311:ac83:85aa:318b:8456:920b",No
2022-05-21 16:49,Cell,"T-Mobile NRNSA",44.565192,-123.278079,31637,52318360,16773,29915549,19,"Portland, OR","2607:fb90:3311:ac83:85aa:318b:8456:920b","2607:fb90:3311:ac83:85aa:318b:8456:920b",No
2022-05-21 14:02,Cell,"T-Mobile NRNSA",44.565051,-123.276984,69669,89011997,16979,17296281,33,"Portland, OR","2607:fb90:3311:ac83:85aa:318b:8456:920b","2607:fb90:3311:ac83:85aa:318b:8456:920b",No
2022-05-21 14:01,Cell,"T-Mobile NRNSA",44.565051,-123.276984,34960,52859024,20836,37294187,30,"Portland, OR","2607:fb90:3311:ac83:85aa:318b:8456:920b","2607:fb90:3311:ac83:85aa:318b:8456:920b",No
2022-05-18 21:28,Cell,"T-Mobile NRNSA",44.586751,-123.257169,564108,690145221,32026,27695365,23,"Portland, OR","2607:fb90:338e:9063:14d5:26fa:1dca:5602","2607:fb90:338e:9063:14d5:26fa:1dca:5602",No
2022-05-18 20:36,Cell,"T-Mobile NRNSA",44.585970,-123.258177,136393,221513826,3155,5501744,28,"Portland, OR","2607:fb90:338e:9063:14d5:26fa:1dca:5602","2607:fb90:338e:9063:14d5:26fa:1dca:5602",No
2022-05-16 15:50,Cell,"T-Mobile NRNSA",44.564832,-123.276007,12378,16296908,2638,4298997,32,"Portland, OR","2607:fb90:3312:5bc9:c61:a8ab:87fd:8ba9","2607:fb90:3312:5bc9:c61:a8ab:87fd:8ba9",No
2022-05-16 13:48,Cell,"T-Mobile NRNSA",44.567087,-123.260488,643434,722962356,18135,32446194,22,"Portland, OR","2607:fb90:3312:5bc9:c61:a8ab:87fd:8ba9","2607:fb90:3312:5bc9:c61:a8ab:87fd:8ba9",No
2022-05-15 15:30,Cell,"T-Mobile LTE",44.557375,-123.279112,4765,8294293,2247,4073808,29,"Portland, OR","2607:fb90:331f:484b:41b1:6c23:1550:ea8d","2607:fb90:331f:484b:41b1:6c23:1550:ea8d",No
2022-05-14 17:17,Cell,"T-Mobile LTE",45.536597,-122.407298,11861,21601822,595,1091540,45,"Portland, OR","100.196.100.242","172.58.44.233",No
2022-05-14 15:34,Cell,"T-Mobile NRNSA",45.577835,-122.116437,181360,320792335,23089,23674687,35,"Portland, OR","2607:fb90:3312:4b2f:e896:5201:6c8:74ea","2607:fb90:3312:4b2f:e896:5201:6c8:74ea",No
2022-05-14 15:30,Cell,"T-Mobile NRNSA",45.577630,-122.116994,166523,257031283,28680,43882231,34,"Portland, OR","2607:fb90:3312:4b2f:e896:5201:6c8:74ea","2607:fb90:3312:4b2f:e896:5201:6c8:74ea",No
2022-05-14 15:20,Cell,"T-Mobile NRNSA",45.576343,-122.115847,88382,119640657,425,322752,48,"Portland, OR","2607:fb90:3312:4b2f:e896:5201:6c8:74ea","2607:fb90:3312:4b2f:e896:5201:6c8:74ea",No
2022-05-14 15:02,Cell,"T-Mobile LTE",45.577623,-122.117084,5733,11161536,197,359688,71,"Portland, OR","2607:fb90:3312:4b2f:e896:5201:6c8:74ea","2607:fb90:3312:4b2f:e896:5201:6c8:74ea",No
2022-05-14 13:50,Cell,"T-Mobile LTE",45.649522,-121.935940,26728,44899572,9824,8482931,59,"Portland, OR","2607:fb90:3314:50d:dd3b:158:ba29:dc72","2607:fb90:3314:50d:dd3b:158:ba29:dc72",No
2022-05-14 13:27,Cell,"T-Mobile LTE",45.645631,-121.956946,6308,8641924,5212,8370712,58,"Portland, OR","2607:fb90:3314:50d:dd3b:158:ba29:dc72","2607:fb90:3314:50d:dd3b:158:ba29:dc72",No
2022-05-14 11:38,Cell,"T-Mobile NRNSA",45.271034,-122.775858,271603,465686211,17830,24075396,39,"Portland, OR","2607:fb90:33a1:a512:5c90:9c64:a2ee:3709","2607:fb90:33a1:a512:5c90:9c64:a2ee:3709",No
2022-05-14 11:29,Cell,"T-Mobile NRNSA",45.270828,-122.775698,230567,280598497,22607,35797214,39,"Portland, OR","2607:fb90:33a1:a512:5c90:9c64:a2ee:3709","2607:fb90:33a1:a512:5c90:9c64:a2ee:3709",No
2022-05-13 15:10,Cell,"T-Mobile NRNSA",44.553694,-123.264762,698015,846306778,106514,128122846,19,"Portland, OR","2607:fb90:338b:810d:1ed:e888:dc5b:ca4e","2607:fb90:338b:810d:1ed:e888:dc5b:ca4e",No
2022-05-13 12:13,Wi-Fi,"SSID: OSU_Secure",44.565151,-123.293372,240256,408253872,304040,179644144,5,"Lebanon, OR","10.248.231.196","128.193.154.176",No
2022-05-12 19:48,Cell,"T-Mobile NRNSA",44.638610,-123.065490,141634,186035596,420,696612,32,"Portland, OR","2607:fb90:338f:e71e:f536:31bf:6daa:dc56","2607:fb90:338f:e71e:f536:31bf:6daa:dc56",No
2022-05-11 11:37,Cell,"T-Mobile NRNSA",44.603520,-123.252889,211481,256199712,11516,17108112,29,"Portland, OR","2607:fb90:3306:df0e:4446:7059:452c:b4d5","2607:fb90:3306:df0e:4446:7059:452c:b4d5",No
2022-05-10 07:31,Cell,"T-Mobile NR",44.557398,-123.279269,15962,21949348,3078,5094336,19,"Portland, OR","2607:fb90:3390:5118:897b:a272:97d7:3dc5","2607:fb90:3390:5118:897b:a272:97d7:3dc5",No
2022-05-09 19:13,Cell,"T-Mobile NRNSA",44.588928,-123.255005,573942,584952110,42990,28422559,23,"Portland, OR","2607:fb90:3306:daa3:7c9c:41f2:d974:3f7a","2607:fb90:3306:daa3:7c9c:41f2:d974:3f7a",No
2022-05-09 19:11,Cell,"T-Mobile NRNSA",44.588734,-123.255133,546220,660430860,49629,55044808,23,"Portland, OR","2607:fb90:3306:daa3:7c9c:41f2:d974:3f7a","2607:fb90:3306:daa3:7c9c:41f2:d974:3f7a",No
2022-05-09 18:40,Cell,"T-Mobile NRNSA",44.564686,-123.263405,705564,980035278,41095,48921177,23,"Portland, OR","2607:fb90:3306:daa3:7c9c:41f2:d974:3f7a","2607:fb90:3306:daa3:7c9c:41f2:d974:3f7a",No
2022-05-09 18:39,Cell,"T-Mobile NRNSA",44.564686,-123.263405,685003,917650890,39198,42396215,28,"Portland, OR","2607:fb90:3306:daa3:7c9c:41f2:d974:3f7a","2607:fb90:3306:daa3:7c9c:41f2:d974:3f7a",No
2022-05-09 18:38,Cell,"T-Mobile NRNSA",44.565719,-123.265946,683784,819457425,36500,61132332,26,"Portland, OR","2607:fb90:3306:daa3:7c9c:41f2:d974:3f7a","2607:fb90:3306:daa3:7c9c:41f2:d974:3f7a",No
2022-05-09 18:36,Cell,"T-Mobile NRNSA",44.567287,-123.272304,312812,509608493,12187,22109151,38,"Portland, OR","2607:fb90:3306:daa3:7c9c:41f2:d974:3f7a","2607:fb90:3306:daa3:7c9c:41f2:d974:3f7a",No
2022-05-09 18:32,Cell,"T-Mobile NRNSA",44.566766,-123.275024,302453,282949670,39043,69973901,27,"Portland, OR","2607:fb90:3306:daa3:7c9c:41f2:d974:3f7a","2607:fb90:3306:daa3:7c9c:41f2:d974:3f7a",No
2022-05-09 16:38,Cell,"T-Mobile LTE",44.565117,-123.276380,3279,4803048,538,586776,67,"Portland, OR","2607:fb90:331a:45a2:6c56:ea0f:fdf9:dab2","2607:fb90:331a:45a2:6c56:ea0f:fdf9:dab2",No
2022-05-09 14:06,Cell,"T-Mobile NRNSA",44.564966,-123.279756,28541,47649818,2912,4063501,23,"Portland, OR","2607:fb90:331a:45a2:79f3:7765:a506:2373","2607:fb90:331a:45a2:79f3:7765:a506:2373",No
2022-05-09 14:04,Cell,"T-Mobile NRNSA",44.564939,-123.279776,36469,56879870,3106,5326992,29,"Portland, OR","2607:fb90:331a:45a2:79f3:7765:a506:2373","2607:fb90:331a:45a2:79f3:7765:a506:2373",No
2022-05-09 13:50,Cell,"T-Mobile NRNSA",44.564976,-123.279775,22416,35881508,3158,5391874,31,"Portland, OR","2607:fb90:3300:8a1a:89c6:4c37:d8be:cb27","2607:fb90:3300:8a1a:89c6:4c37:d8be:cb27",No
2022-05-07 15:17,Cell,"T-Mobile NRNSA",44.564755,-123.260840,656199,627316066,76579,121256244,24,"Portland, OR","2607:fb90:3395:7910:7dfe:6d06:262e:846c","2607:fb90:3395:7910:7dfe:6d06:262e:846c",No
2022-05-07 13:13,Cell,"T-Mobile NRNSA",44.565273,-123.275757,25494,31435828,3992,3781152,36,"Portland, OR","2607:fb90:3395:7910:7dfe:6d06:262e:846c","2607:fb90:3395:7910:7dfe:6d06:262e:846c",No
2022-05-07 13:10,Cell,"T-Mobile LTE",44.565274,-123.275757,62213,87296147,5121,5767392,25,"Portland, OR","2607:fb90:3395:7910:7dfe:6d06:262e:846c","2607:fb90:3395:7910:7dfe:6d06:262e:846c",No
2022-05-07 09:48,Cell,"T-Mobile NRNSA",44.561780,-123.279531,26083,40755436,649,967840,27,"Portland, OR","2607:fb90:3395:7910:7dfe:6d06:262e:846c","2607:fb90:3395:7910:7dfe:6d06:262e:846c",No
2022-05-05 19:19,Cell,"T-Mobile NRNSA",44.567617,-123.272368,110977,130027977,1570,2702992,39,"Portland, OR","2607:fb90:3399:f56:a5e0:4f8f:fd2a:555","2607:fb90:3399:f56:a5e0:4f8f:fd2a:555",No
2022-05-04 14:58,Cell,"T-Mobile NRNSA",44.565964,-123.278885,190512,281005548,16704,24174748,32,"Portland, OR","2607:fb90:3388:c840:1954:9042:2e1:73c6","2607:fb90:3388:c840:1954:9042:2e1:73c6",No
2022-05-04 08:56,Wi-Fi,"SSID: eduroam",44.565200,-123.293401,213444,236476144,303867,166976575,4,"Lebanon, OR","10.248.34.105","128.193.154.143",No
2022-05-03 08:19,Cell,"T-Mobile NRNSA",44.560438,-123.264167,723795,849354062,69300,91475408,23,"Portland, OR","2607:fb90:3328:d6a0:9c92:4901:45e0:4d42","2607:fb90:3328:d6a0:9c92:4901:45e0:4d42",No
2022-05-02 15:21,Cell,"T-Mobile LTE",44.565164,-123.293409,9520,13270914,1728,2372016,24,"Portland, OR","2607:fb90:339c:4322:352e:1aee:5019:ab1d","2607:fb90:339c:4322:352e:1aee:5019:ab1d",No
2022-05-02 11:14,Cell,"T-Mobile NR",44.565169,-123.293391,6442,9243920,2798,3366552,21,"Portland, OR","2607:fb90:33a8:e89:5c3f:e15f:1781:abff","2607:fb90:33a8:e89:5c3f:e15f:1781:abff",No
2022-05-02 09:15,Cell,"T-Mobile NR",44.565150,-123.293476,6922,6900680,622,1075152,21,"Portland, OR","2607:fb90:33a2:eb70:2814:ef29:a113:8ad6","2607:fb90:33a2:eb70:2814:ef29:a113:8ad6",No
2022-05-01 22:11,Cell,"T-Mobile NR",44.557604,-123.279378,20427,22252068,3156,5469168,20,"Portland, OR","2607:fb90:33a2:eb70:2814:ef29:a113:8ad6","2607:fb90:33a2:eb70:2814:ef29:a113:8ad6",No
2022-05-01 20:04,Cell,"T-Mobile NRNSA",44.576662,-123.275887,9400,14189096,1,4094,47,"Portland, OR","2607:fb90:33a2:eb70:2814:ef29:a113:8ad6","2607:fb90:33a2:eb70:2814:ef29:a113:8ad6",No
2022-05-01 18:49,Cell,"T-Mobile NRNSA",44.564851,-123.277846,105187,153408740,21678,38717323,38,"Portland, OR","2607:fb90:33a2:eb70:2814:ef29:a113:8ad6","2607:fb90:33a2:eb70:2814:ef29:a113:8ad6",No
2022-05-01 18:33,Cell,"T-Mobile NRNSA",44.561311,-123.277443,173792,188044308,38505,68025845,38,"Portland, OR","2607:fb90:33a2:eb70:2814:ef29:a113:8ad6","2607:fb90:33a2:eb70:2814:ef29:a113:8ad6",No
2022-05-01 17:29,Wi-Fi,"SSID: OSU_Secure",44.563039,-123.278890,201006,127612047,216607,128410026,4,"Lebanon, OR","10.249.248.61","128.193.154.59",No
2022-04-29 23:13,Cell,"T-Mobile NR",44.557242,-123.279119,22359,25315556,3498,6227040,19,"Portland, OR","2607:fb90:33ae:839a:8a2:b3bd:650e:32d1","2607:fb90:33ae:839a:8a2:b3bd:650e:32d1",No
2022-04-29 20:18,Cell,"T-Mobile NR",44.643421,-123.111501,69739,83986068,22994,41213232,19,"Portland, OR","2607:fb90:3387:c15e:9d6:2519:d21e:2ac4","2607:fb90:3387:c15e:9d6:2519:d21e:2ac4",No
2022-04-29 20:12,Cell,"Verizon NRNSA",44.643446,-123.111563,617959,878845030,85747,91322895,16,"Portland, OR","2600:100f:b12c:bf27:7859:ac3c:4328:7a1","2600:100f:b12c:bf27:7859:ac3c:4328:7a1",No
2022-04-29 20:11,Cell,"T-Mobile NRNSA",44.643437,-123.111449,771232,971227244,101890,115178587,21,"Portland, OR","2607:fb90:3319:4706:d11b:363:19c4:fdab","2607:fb90:3319:4706:d11b:363:19c4:fdab",No
2022-04-29 19:51,Cell,"T-Mobile LTE",44.643523,-123.111316,132350,223219119,17439,22748336,29,"Portland, OR","2607:fb90:3324:5acc:11d0:57d3:8e02:d2d8","2607:fb90:3324:5acc:11d0:57d3:8e02:d2d8",No
2022-04-29 19:48,Cell,"T-Mobile NRNSA",44.643457,-123.111246,757211,904130468,90277,80314450,21,"Portland, OR","2607:fb90:3324:5acc:11d0:57d3:8e02:d2d8","2607:fb90:3324:5acc:11d0:57d3:8e02:d2d8",No
2022-04-29 19:44,Cell,"T-Mobile NRNSA",44.643495,-123.111927,753409,929577811,109802,128097281,20,"Portland, OR","2607:fb90:3324:5acc:11d0:57d3:8e02:d2d8","2607:fb90:3324:5acc:11d0:57d3:8e02:d2d8",No
2022-04-29 19:44,Cell,"T-Mobile NRNSA",44.643495,-123.111927,715941,712440004,101821,117651404,19,"Portland, OR","2607:fb90:3324:5acc:11d0:57d3:8e02:d2d8","2607:fb90:3324:5acc:11d0:57d3:8e02:d2d8",No
2022-04-29 19:43,Cell,"T-Mobile NRNSA",44.643495,-123.111927,750749,1077816210,88922,103619469,24,"Portland, OR","2607:fb90:3324:5acc:11d0:57d3:8e02:d2d8","2607:fb90:3324:5acc:11d0:57d3:8e02:d2d8",No
2022-04-28 17:14,Wi-Fi,"SSID: ICS Sierra Student Housing",44.561564,-123.268838,251795,354748064,271925,154869943,5,"Philomath, OR","2604:2800:fff9:80e:61e6:a6f1:5081:3a05","2604:2800:fff9:80e:61e6:a6f1:5081:3a05",No
2022-04-28 11:49,Cell,"T-Mobile NRNSA",44.564314,-123.274311,209592,281978433,16535,26988443,23,"Portland, OR","2607:fb90:3323:8c2a:312c:3181:9eac:7238","2607:fb90:3323:8c2a:312c:3181:9eac:7238",No
2022-04-27 23:23,Cell,"T-Mobile NRNSA",44.559799,-123.275765,335407,554907666,7781,13130847,40,"Portland, OR","2607:fb90:3323:8c2a:312c:3181:9eac:7238","2607:fb90:3323:8c2a:312c:3181:9eac:7238",No
2022-04-27 23:22,Cell,"T-Mobile NRNSA",44.559799,-123.275765,315661,384656210,15755,22343398,38,"Portland, OR","2607:fb90:3323:8c2a:312c:3181:9eac:7238","2607:fb90:3323:8c2a:312c:3181:9eac:7238",No
2022-04-27 23:06,Cell,"T-Mobile NR",44.562047,-123.269161,31817,30786200,4796,7181904,22,"Portland, OR","2607:fb90:3323:8c2a:312c:3181:9eac:7238","2607:fb90:3323:8c2a:312c:3181:9eac:7238",No
2022-04-27 12:43,Cell,"T-Mobile NRNSA",44.568951,-123.278523,225813,294802670,1413,2248075,39,"Portland, OR","2607:fb90:33ac:4a82:f989:ef92:3056:4f53","2607:fb90:33ac:4a82:f989:ef92:3056:4f53",No
2022-04-27 12:06,Cell,"T-Mobile NRNSA",44.564975,-123.293674,28649,40206107,1509,2776044,48,"Portland, OR","2607:fb90:33ac:4a82:f989:ef92:3056:4f53","2607:fb90:33ac:4a82:f989:ef92:3056:4f53",No
2022-04-27 07:33,Cell,"T-Mobile NRNSA",44.563739,-123.281373,154185,184152242,5227,6719241,50,"Eugene, OR","2607:fb90:33ac:4a82:f989:ef92:3056:4f53","172.56.42.128",No
2022-04-27 07:23,Cell,"T-Mobile NRNSA",44.557730,-123.279606,264698,431636357,6751,10877405,52,"Eugene, OR","2607:fb90:33ac:4a82:f989:ef92:3056:4f53","172.56.42.128",No
2022-04-27 07:21,Cell,"T-Mobile NRNSA",44.557730,-123.279606,292900,535053769,935,1687872,49,"Eugene, OR","2607:fb90:33ac:4a82:f989:ef92:3056:4f53","172.56.42.128",No
2022-04-26 19:11,Wi-Fi,"SSID: eduroam",44.567783,-123.279847,240799,281456822,320509,196569543,4,"Lebanon, OR","10.249.11.245","128.193.154.6",No
2022-04-26 14:14,Cell,"T-Mobile NRNSA",44.564958,-123.279472,48797,69387427,5855,10216037,31,"Portland, OR","2607:fb90:3390:49ff:95f:520:cc4:253d","2607:fb90:3390:49ff:95f:520:cc4:253d",No
2022-04-26 12:03,Wi-Fi,"SSID: OSU_Secure",44.565601,-123.281532,90947,162149563,128636,90297525,5,"Lebanon, OR","10.251.28.213","128.193.154.248",No
2022-04-25 14:21,Cell,"T-Mobile NRNSA",44.569128,-123.279971,11217,17637888,71,120304,29,"Portland, OR","2607:fb90:3320:512c:396d:1494:321a:688b","2607:fb90:3320:512c:396d:1494:321a:688b",No
2022-04-23 17:05,Cell,"T-Mobile NRNSA",44.555905,-123.102640,560867,713626767,9217,14986601,18,"Portland, OR","2607:fb90:3304:3a45:61ee:baff:51c:51f2","2607:fb90:3304:3a45:61ee:baff:51c:51f2",No
2022-04-23 16:02,Cell,"T-Mobile NRNSA",45.156571,-122.876552,371190,536629279,14049,19866989,34,"Portland, OR","2607:fb90:3304:3a45:61ee:baff:51c:51f2","2607:fb90:3304:3a45:61ee:baff:51c:51f2",No
2022-04-23 15:20,Cell,"T-Mobile NRNSA",45.155653,-122.878321,246694,407364208,1159,1827556,70,"Hillsboro, OR","2607:fb90:3304:3a45:61ee:baff:51c:51f2","172.56.42.171",No
2022-04-23 14:55,Cell,"T-Mobile NRNSA",45.156330,-122.878901,161255,302805855,1117,1944757,39,"Hillsboro, OR","2607:fb90:3304:3a45:61ee:baff:51c:51f2","172.56.42.171",No
2022-04-23 11:34,Cell,"T-Mobile NRNSA",45.157418,-122.875754,443575,725405620,30775,33735360,19,"Portland, OR","2607:fb90:3304:3a45:61ee:baff:51c:51f2","2607:fb90:3304:3a45:61ee:baff:51c:51f2",No
2022-04-23 11:21,Cell,"T-Mobile NRNSA",45.090020,-122.939909,431077,686033408,18119,25289360,70,"Monmouth, OR","2607:fb90:3304:3a45:61ee:baff:51c:51f2","172.56.42.154",No
2022-04-23 11:20,Cell,"T-Mobile NRNSA",45.065251,-122.964071,425949,442787602,3046,5043238,39,"Portland, OR","2607:fb90:3304:3a45:61ee:baff:51c:51f2","2607:fb90:3304:3a45:61ee:baff:51c:51f2",No
2022-04-23 11:19,Cell,"T-Mobile NRNSA",45.065251,-122.964071,597202,572970987,42169,71082212,17,"Portland, OR","2607:fb90:3304:3a45:61ee:baff:51c:51f2","2607:fb90:3304:3a45:61ee:baff:51c:51f2",No
2022-04-23 11:17,Cell,"T-Mobile NRNSA",45.029019,-122.988511,678899,827437306,34103,35650573,19,"Portland, OR","2607:fb90:3304:3a45:61ee:baff:51c:51f2","2607:fb90:3304:3a45:61ee:baff:51c:51f2",No
2022-04-23 11:16,Cell,"T-Mobile NRNSA",45.014779,-123.009158,493535,695603508,39031,64594025,30,"Portland, OR","2607:fb90:3304:3a45:61ee:baff:51c:51f2","2607:fb90:3304:3a45:61ee:baff:51c:51f2",No
2022-04-23 11:16,Cell,"T-Mobile NRNSA",45.013390,-123.007255,111649,125566772,4060,5169573,32,"Portland, OR","2607:fb90:3304:3a45:61ee:baff:51c:51f2","2607:fb90:3304:3a45:61ee:baff:51c:51f2",No
2022-04-23 11:15,Cell,"T-Mobile NRNSA",45.010624,-122.994693,476828,607093698,10273,13357323,18,"Portland, OR","2607:fb90:3304:3a45:61ee:baff:51c:51f2","2607:fb90:3304:3a45:61ee:baff:51c:51f2",No
2022-04-23 11:14,Cell,"T-Mobile NRNSA",44.992675,-123.000032,456068,788876974,40005,65330458,20,"Portland, OR","2607:fb90:3304:3a45:61ee:baff:51c:51f2","2607:fb90:3304:3a45:61ee:baff:51c:51f2",No
2022-04-23 11:13,Cell,"T-Mobile NRNSA",44.991743,-122.999274,456727,715252569,27207,45922958,30,"Portland, OR","2607:fb90:3304:3a45:61ee:baff:51c:51f2","2607:fb90:3304:3a45:61ee:baff:51c:51f2",No
2022-04-23 11:13,Cell,"T-Mobile NRNSA",44.978576,-122.991235,58051,72734211,752,1277616,36,"Portland, OR","2607:fb90:3304:3a45:61ee:baff:51c:51f2","2607:fb90:3304:3a45:61ee:baff:51c:51f2",No
2022-04-22 21:21,Cell,"T-Mobile NRNSA",44.561923,-123.269125,448090,750359639,5277,8816921,26,"Portland, OR","2607:fb90:3301:23cc:c992:e986:6fae:9998","2607:fb90:3301:23cc:c992:e986:6fae:9998",No
2022-04-22 21:20,Cell,"T-Mobile NRNSA",44.562068,-123.269131,355580,488073422,1069,1479098,28,"Portland, OR","2607:fb90:3301:23cc:c992:e986:6fae:9998","2607:fb90:3301:23cc:c992:e986:6fae:9998",No
2022-04-21 10:57,Cell,"T-Mobile LTE",44.565151,-123.293427,1111,1737284,22,42671,78,"Portland, OR","2607:fb90:33a1:94ba:d02f:570d:4de9:9786","2607:fb90:33a1:94ba:d02f:570d:4de9:9786",No
2022-04-20 16:02,Wi-Fi,"SSID: eduroam",44.565025,-123.282084,109394,112331898,296254,154642749,4,"Lebanon, OR","10.249.11.245","128.193.154.6",No
2022-04-20 10:41,Wi-Fi,"SSID: eduroam",44.565161,-123.293397,203305,104481708,301652,178193638,4,"Lebanon, OR","10.249.11.245","128.193.154.6",No
2022-04-20 07:55,Cell,"T-Mobile LTE",44.565285,-123.293282,7172,9550638,217,375382,48,"Portland, OR","2607:fb90:3306:c481:c4c6:990e:de9e:5651","2607:fb90:3306:c481:c4c6:990e:de9e:5651",No
2022-04-19 17:21,Cell,"T-Mobile NRNSA",44.561874,-123.279441,311473,530837401,5798,10146381,32,"Portland, OR","2607:fb90:3320:5731:140f:b8e9:bcdb:28a6","2607:fb90:3320:5731:140f:b8e9:bcdb:28a6",No
2022-04-17 11:18,Cell,"T-Mobile NRNSA",44.511855,-123.186341,22794,40037392,1332,2239320,51,"Philomath, OR","2607:fb90:b7ab:c023:a82c:3a19:185d:e026","172.58.45.13",No
2022-04-17 09:59,Cell,"T-Mobile LTE",44.511755,-123.186377,1694,2769082,1142,2051904,38,"Portland, OR","2607:fb90:33a3:988c:5403:9c8c:7af:411c","2607:fb90:33a3:988c:5403:9c8c:7af:411c",No
2022-04-17 06:51,Cell,"T-Mobile NR",44.557594,-123.279000,15824,20922480,3309,5785840,19,"Portland, OR","2607:fb90:33a3:988c:61ce:970a:2b4e:f573","2607:fb90:33a3:988c:61ce:970a:2b4e:f573",No
